#proteinId	gotermId	goName	gotermType	goAcc
21001	3878	spliceosome	cellular_component	GO:0005681
706415	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
706415	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
706415	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
706415	16888	RNA polymerase activity	molecular_function	GO:0034062
706424	2441	acid phosphatase activity	molecular_function	GO:0003993
706424	2840	multiple inositol-polyphosphate phosphatase activity	molecular_function	GO:0004446
706425	3727	protein binding	molecular_function	GO:0005515
706425	5939	zinc ion binding	molecular_function	GO:0008270
706431	3724	calcium ion binding	molecular_function	GO:0005509
706431	9321	integral to membrane	cellular_component	GO:0016021
706434	2290	catalytic activity	molecular_function	GO:0003824
706453	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
706453	4143	carbohydrate metabolic process	biological_process	GO:0005975
706470	2365	DNA ligase (ATP) activity	molecular_function	GO:0003910
706480	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
706480	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
706480	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
706480	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
706480	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
706480	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
706480	10082	ATPase activity	molecular_function	GO:0016887
706480	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
706480	18132	ATPase activity, coupled	molecular_function	GO:0042623
706480	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
706480	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
706480	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
706481	3126	shikimate kinase activity	molecular_function	GO:0004765
706481	3736	ATP binding	molecular_function	GO:0005524
706481	5830	metabolic process	biological_process	GO:0008152
706481	9710	oxidoreductase activity	molecular_function	GO:0016491
706481	21295	metal ion binding	molecular_function	GO:0046872
706481	2750	glucose dehydrogenase activity	molecular_function	GO:0004344
706481	10756	pinocarveol dehydrogenase activity	molecular_function	GO:0018446
706481	10757	chloral hydrate dehydrogenase activity	molecular_function	GO:0018447
706481	10758	hydroxymethylmethylsilanediol oxidase activity	molecular_function	GO:0018448
706481	10759	1-phenylethanol dehydrogenase activity	molecular_function	GO:0018449
706481	10760	myrtenol dehydrogenase activity	molecular_function	GO:0018450
706481	17983	versicolorin reductase activity	molecular_function	GO:0042469
706481	20156	ketoreductase activity	molecular_function	GO:0045703
706493	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
706493	4143	carbohydrate metabolic process	biological_process	GO:0005975
706508	3727	protein binding	molecular_function	GO:0005515
706508	2802	histone acetyltransferase activity	molecular_function	GO:0004402
706509	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
706509	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
706509	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
706509	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
706509	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
706517	6871	cellular response to starvation	biological_process	GO:0009267
706517	9320	membrane	cellular_component	GO:0016020
706518	2977	glutathione peroxidase activity	molecular_function	GO:0004602
706518	5077	response to oxidative stress	biological_process	GO:0006979
706526	3933	mitochondrial outer membrane	cellular_component	GO:0005741
706526	4936	anion transport	biological_process	GO:0006820
706526	5976	voltage-gated anion channel activity	molecular_function	GO:0008308
706536	2290	catalytic activity	molecular_function	GO:0003824
706536	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
706538	3724	calcium ion binding	molecular_function	GO:0005509
706552	4598	protein modification process	biological_process	GO:0006464
706556	2175	nucleic acid binding	molecular_function	GO:0003676
706556	5939	zinc ion binding	molecular_function	GO:0008270
706556	2216	RNA binding	molecular_function	GO:0003723
706556	3838	nucleus	cellular_component	GO:0005634
706557	3225	serine-type endopeptidase inhibitor activity	molecular_function	GO:0004867
706557	3727	protein binding	molecular_function	GO:0005515
706559	2545	chorismate mutase activity	molecular_function	GO:0004106
706559	6682	aromatic amino acid family biosynthetic process	biological_process	GO:0009073
706560	2246	actin binding	molecular_function	GO:0003779
706560	3827	intracellular	cellular_component	GO:0005622
706560	5767	growth factor activity	molecular_function	GO:0008083
706567	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
706567	6276	carbohydrate transport	biological_process	GO:0008643
706567	9320	membrane	cellular_component	GO:0016020
706567	3546	transporter activity	molecular_function	GO:0005215
706567	4927	transport	biological_process	GO:0006810
706567	9321	integral to membrane	cellular_component	GO:0016021
706567	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
706568	2246	actin binding	molecular_function	GO:0003779
706568	3827	intracellular	cellular_component	GO:0005622
706582	58	autophagic vacuole formation	biological_process	GO:0000045
706582	3930	cytoplasm	cellular_component	GO:0005737
706596	5765	N-acetyltransferase activity	molecular_function	GO:0008080
706596	5830	metabolic process	biological_process	GO:0008152
706603	2176	DNA binding	molecular_function	GO:0003677
706603	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
706603	4499	transcription	biological_process	GO:0006350
706603	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
706603	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
706603	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
706603	16888	RNA polymerase activity	molecular_function	GO:0034062
706606	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
706606	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
706606	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
706606	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
706606	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
706607	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
706607	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
706607	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
706607	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
706607	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
706610	5830	metabolic process	biological_process	GO:0008152
706610	9985	hydrolase activity	molecular_function	GO:0016787
706611	3592	sodium:amino acid symporter activity	molecular_function	GO:0005283
706611	4931	sodium ion transport	biological_process	GO:0006814
706611	9320	membrane	cellular_component	GO:0016020
706612	3043	protein kinase activity	molecular_function	GO:0004672
706612	3736	ATP binding	molecular_function	GO:0005524
706612	4602	protein amino acid phosphorylation	biological_process	GO:0006468
706612	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
706612	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
706612	6102	phosphofructokinase activity	molecular_function	GO:0008443
706612	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
706612	6438	cobinamide kinase activity	molecular_function	GO:0008819
706612	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
706612	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
706612	11022	phenol kinase activity	molecular_function	GO:0018720
706612	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
706612	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
706612	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
706612	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
706612	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
706612	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
706612	19235	cytidine kinase activity	molecular_function	GO:0043771
706612	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
706612	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
706612	24976	polynucleotide kinase activity	molecular_function	GO:0051731
706612	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
706612	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
706614	2227	structural constituent of ribosome	molecular_function	GO:0003735
706614	3827	intracellular	cellular_component	GO:0005622
706614	4025	ribosome	cellular_component	GO:0005840
706614	4556	translation	biological_process	GO:0006412
706624	19912	cell redox homeostasis	biological_process	GO:0045454
706624	3708	binding	molecular_function	GO:0005488
706630	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
706630	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
706630	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
706630	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
706630	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
706632	3727	protein binding	molecular_function	GO:0005515
706632	5939	zinc ion binding	molecular_function	GO:0008270
706634	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
706634	4143	carbohydrate metabolic process	biological_process	GO:0005975
706635	4639	proteolysis	biological_process	GO:0006508
706635	5909	metallopeptidase activity	molecular_function	GO:0008237
706635	5939	zinc ion binding	molecular_function	GO:0008270
706635	5892	bioluminescence	biological_process	GO:0008218
706635	10633	protein-chromophore linkage	biological_process	GO:0018298
706637	3225	serine-type endopeptidase inhibitor activity	molecular_function	GO:0004867
706654	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
706654	4143	carbohydrate metabolic process	biological_process	GO:0005975
706661	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
706661	4143	carbohydrate metabolic process	biological_process	GO:0005975
706678	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
706678	4143	carbohydrate metabolic process	biological_process	GO:0005975
706678	13135	carbohydrate binding	molecular_function	GO:0030246
706681	5830	metabolic process	biological_process	GO:0008152
706681	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
706681	24535	NAD binding	molecular_function	GO:0051287
706681	22441	cofactor binding	molecular_function	GO:0048037
706681	2290	catalytic activity	molecular_function	GO:0003824
706681	3708	binding	molecular_function	GO:0005488
706681	247	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	molecular_function	GO:0000252
706681	248	3-keto sterol reductase activity	molecular_function	GO:0000253
